date,code,owner,dy,p_return,bps,eps
20101231,A003080,1251,1.93,-1.09,42737.75,228.97
20101231,A014160,158569,0,-1.16,1069.87,40
20101231,A002100,15616,5.28,-0.74,7132.73,400.64
20101231,A058850,146468,1.58,-6.49,2402.24,391.37
20101231,A000300,35196,1,-2.2,1304.93,89.33
20101231,A079660,235330,0,4,15847.29,2300.68
20101231,A005430,29985,1.1,0.85,90526.68,17705.2
20101231,A004080,233,0.99,0,8136.75,461.75
20101231,A000850,16100,2.53,-1.36,78530.02,6726.05
20101231,A001020,137302,0,-3.96,14417.93,-30.58
20101231,A007110,215225,0,1.44,710.39,5.21
20101231,A018500,26412,2.11,1.35,1361.88,477.21
20101231,A007120,1713,0,0.67,1108.9,-101.84
20101231,A001260,48590,0,0,2749.9,-5319.24
20101231,A008970,1900148,0,2.26,1266.83,53.07
20101231,A123700,12678,2.85,-0.42,10107.24,1211.01
20101231,A008250,10665,0,-2.06,17335.02,-1051.25
20101231,A027740,88180,0,0,1937.1,141.84
20101231,A006980,5188,3.37,0,5158.2,243.55
20101231,A015260,7240,0,-1.64,1964.67,55.76
20101231,A002600,2354,4.04,-0.16,135513.75,11340.56
20101231,A008700,11501,0,6.09,898.51,1.64
20101231,A017040,443121,0,-4.91,1411.23,-9.07
20101231,A077500,8262,0,0.16,6953.61,423.01
20101231,A020760,319711,0,1.18,2033.81,445.64
20101231,A009070,225,0.67,0,47952.8,-46.36
20101231,A013580,75105,1.67,9.29,50955.49,1296.96
20101231,A017550,108249,1.65,0.56,1137.56,182.77
20101231,A001470,45545,0.9,1.99,54650.39,-2714.68
20101231,A028100,888337,1.07,0.31,10946.3,1549.95
20101231,A006880,0,0,0,130615.52,4207.51
20101231,A007590,324,2.9,0,8240.07,469.77
20101231,A129260,0,0,0,16023.76,1612.96
20101231,A002920,8804,3.87,1.04,6836.12,571.66
20101231,A003610,431,2.91,-0.81,43300.91,848.65
20101231,A007190,5082,0,0.14,10596.28,-639.69
20101231,A005360,2806,2.97,0,4097.2,-809.45
20101231,A002720,2337,1.28,0.7,5258.85,295.09
20101231,A145210,0,0,0,133264.63,19632.83
20101231,A011690,24329,0.68,-0.65,1307.34,58.73
20101231,A005010,22367,5.73,1.6,49938.84,4519.04
20101231,A000220,44745,1.49,0,10420.12,188.07
20101231,A004450,3469,3.55,11.65,45693.63,3680.51
20101231,A009770,3937,1.78,1.56,89433.59,9590.21
20101231,A071970,89353,1.22,2.4,15979.43,395.31
20101231,A081000,24058,1,-3.07,4514.39,1018.17
20101231,A016590,2406,2.51,-0.61,54263.01,3212
20101231,A025620,2154994,0,2.43,587.27,-200.36
20101231,A001750,15080,8.71,-0.44,19697.45,1023.4
20101231,A012800,383940,1.74,-0.5,2141.03,356.72
20101231,A013870,0,0,0,7588.86,1362.74
20101231,A000500,3557,2.01,-0.77,68790.1,2082.34
20101231,A002900,6838626,0.77,-0.14,23066.44,2301.08
20101231,A084670,5790,7.25,-0.44,40581.85,8433.03
20101231,A010960,89338,3.24,0.46,4454.57,487.16
20101231,A092220,197313,0,0,1403.94,-455.85
20101231,A006570,149,4.69,-0.25,10053.65,130.4
20101231,A133820,0,0,0,9540.58,-1502.89
20101231,A000590,4691,0.78,0.94,152053.23,9198.15
20101231,A014910,97061,0.78,-2.23,2335.56,302.91
20101231,A083420,17017,3.49,2.89,4073.59,648.33
20101231,A011330,11839,0,-1.61,358.25,105.98
20101231,A021050,118995,2.01,-1.27,4076.09,788.59
20101231,A001340,4238,0.85,-0.13,73652.88,7922.23
20101231,A013000,5332,0,0.97,1325.7,-14.45
20101231,A032560,9850,1.45,1.18,11982.18,1207.7
20101231,A010100,26945,3.34,0.92,32882.17,3539.5
20101231,A023800,10008,1.78,1.63,10226.68,1312.26
20101231,A005960,11415,3.11,-0.14,23484.39,1443.14
20101231,A011810,529039,0.88,4.05,26708.97,4371.38
20101231,A058730,4376,2.48,0.45,4465.81,49.29
20101231,A001210,85888,1.46,2.73,37948.53,1222.41
20101231,A011700,96971,2.57,-0.33,1471.04,151.94
20101231,A006660,14146,0.96,-1.13,19151.41,1499.8
20101231,A008260,18264,2.12,2.66,1863.44,211.15
20101231,A214330,0,0,0,148513.87,30990.19
20101231,A014440,75156,3.57,-0.6,4085.25,316.29
20101231,A001570,30295,2.92,0.88,1119.06,13.47
20101231,A120030,17036,0.96,-0.45,17328.87,7646.02
20101231,A015230,21018,1.98,-0.25,28720.21,6398.03
20101231,A118000,86262,0,1.64,515.87,-61.24
20101231,A002200,3357,3.83,-1.15,45186.48,1901.07
20101231,A109070,154,0,-0.74,4548.36,-669.13
20101231,A011420,3301,0,-2.44,1106.55,43.91
20101231,A001080,3141,1.47,3.43,51983.36,3193.82
20101231,A144620,0,0,0,9203.33,1494.24
20101231,A025530,7081,2.15,-2.78,7585.12,845.18
20101231,A015590,112163,0,1.28,1542.84,160.63
20101231,A004100,3066,2.11,-1.07,23260.97,1096.7
20101231,A008870,3079,3.92,0.85,81987.54,4032.35
20101231,A014580,15519,4.37,-1.51,34012.61,3402.74
20101231,A128820,6275,2.07,-0.58,174698.37,3069.21
20101231,A072130,4967,3.43,0.72,6888.43,278.3
20101231,A015020,4082,0,-1.61,1012.51,-81.59
20101231,A155660,0,0,0,0,0
20101231,A090080,3533,5.4,-1.73,1359.89,-6.66
20101231,A210540,0,0,0,0,0
20101231,A006890,13759,3.36,1.16,6213.49,595.88
20101231,A104120,318397,1.85,1.16,4389.73,872.97
20101231,A119650,11562,4.66,-8.71,9235.63,3783.2
20101231,A030790,48113,2.71,-3.18,1562.7,21.1
20101231,A009460,3674,0,-0.83,936.82,180.15
20101231,A024070,7054,6.74,-0.44,7273.98,643.54
20101231,A093230,24495,1.22,-0.6,10733.65,-1230.26
20101231,A010040,9339,0,0.16,3671.94,111.03
20101231,A023810,51863,2.53,-2.32,4996.17,1331.71
20101231,A004270,350,4.88,-0.97,27860.94,-198.84
20101231,A001290,21303,2.84,-0.67,3928.29,-112.17
20101231,A088790,2751,0,2.4,6557.4,1221.2
20101231,A000950,19857,1.61,0.14,171682.37,8312.39
20101231,A004090,21403,1.47,1.5,149268.82,6264.74
20101231,A001620,923855,1.16,2.79,5014.35,332.6
20101231,A005320,427,0,-2.5,-185.99,-60.85
20101231,A071950,46859,0,1.73,2708.25,66.9
20101231,A012600,8712,0,-0.9,20380.53,-2734.35
20101231,A004740,151,0,7.46,7454.64,167.21
20101231,A002760,5490,1.22,-0.37,3078.45,70.53
20101231,A005420,21402,0,2.61,20003.91,2809.75
20101231,A009320,354865,0,0.58,747.97,-193.17
20101231,A003780,9910,7.94,-1.33,2191.74,377.46
20101231,A006740,48,0.61,0.92,41919.29,515.85
20101231,A000910,115129,0.51,14.88,21725.61,731.61
20101231,A023350,0,0,0,10298.62,1286.69
20101231,A002070,4462,2.69,0.85,21960.34,948.26
20101231,A011500,6256,3.21,5.6,3905.72,792.72
20101231,A001560,1299,3.26,8.3,6390.63,795.74
20101231,A044380,2970,6.16,0,1001.25,66.68
20101231,A001070,1750,0,-0.16,94711.68,3396.09
20101231,A007610,36453,1.06,-1.51,4237.01,70.78
20101231,A017370,12645,3.29,-2.02,4755.44,442.38
20101231,A009190,25438,0,-1.83,1711.59,-100.76
20101231,A003580,7454,0,5.55,9512.2,-2109.47
20101231,A011300,7293,0,2.56,1333.87,75.41
20101231,A031820,23653,0,3.79,1443.26,133.17
20101231,A025820,585915,2.34,-5.09,3767.35,186.06
20101231,A104110,430082,1.8,0.71,4596.94,1403.55
20101231,A024900,994,3.81,-0.41,20185.09,1029.2
20101231,A023450,5216,1.47,-2.9,35497.86,2586.21
20101231,A023150,30411,0,2.31,6548.57,-224.98
20101231,A000520,6394,3.7,-0.37,13958.4,353.02
20101231,A002410,5837,0,-0.39,18179.31,925.64
20101231,A004140,16248,1.36,1.09,5734.76,-98.5
20101231,A010660,4135,4.29,0.28,42171.57,4520.88
20101231,A101140,5449,0,-3.17,10.57,-341.79
20101231,A013700,393,1.72,0.55,36164.01,365.69
20101231,A003720,17456,6.38,-3.32,32299.18,3523.03
20101231,A069730,8557,0.64,1.27,6327.46,843.66
20101231,A008420,8916,2.24,0,4109.64,195.02
20101231,A026940,9434,2.79,1.41,4885.45,509.76
20101231,A000760,662,0,-0.47,33374.55,2656.15
20101231,A004410,45948,0,-1.13,1790.39,725.14
20101231,A002710,14441,3.6,0,15441.14,923.14
20101231,A009180,70133,0.93,-0.64,2051.51,-31.93
20101231,A010770,116,3.24,-2.3,11896.5,273.2
20101231,A033250,6515,2.36,0.51,1743.71,378.42
20101231,A013360,771,3.75,0.47,27425.94,881.56
20101231,A008110,8481,0,1.88,10162.35,178.08
20101231,A002140,6199,2.96,0.14,10573.97,1257.21
20101231,A001550,22587,0,1.27,15010.11,-2144.21
20101231,A010420,1890,1.27,0.94,1596.28,29.15
20101231,A003680,11426,0,1.44,10688.46,971
20101231,A020120,1872,0,-3.02,716.38,-36.02
20101231,A051630,19501,4.41,-0.5,1920.95,71.21
20101231,A005070,13013,0,-0.16,7277.93,4816.52
20101231,A090370,17365,0.81,0.75,7169.05,-240.52
20101231,A005820,1781,2.54,-4.17,28454.08,1401.35
20101231,A002690,0,0,0,141611.59,8276.64
20101231,A005620,7729,1.07,1.23,351885.4,4313.22
20101231,A009810,32114,0,8,1799.86,244.75
20101231,A069460,607123,1.39,-2.69,1440.7,367.59
20101231,A049800,75745,0,0.18,5875.88,666.7
20101231,A019180,6428,3,7.66,2673.05,201.98
20101231,A003010,252195,3.25,9.6,9625.25,386.85
20101231,A023960,3560,2.96,-0.74,5698.63,188.74
20101231,A011390,126597,0,-2.68,30169.58,-749.71
20101231,A006200,2059,0,0.28,6883.13,-258.63
20101231,A007460,207124,0,-1.71,6237.74,-816.33
20101231,A004920,26241,0,-4.61,15306.37,-1493.66
20101231,A002220,3457,1.51,0.32,85312.91,1683.6
20101231,A005030,13206,2.48,0.89,5179.94,118.8
20101231,A134790,0,0,0,21244.37,-1.76
20101231,A005450,5710,0,-1.91,18859.83,-364.05
20101231,A071090,4830,0,3.96,88428.91,-1876.62
20101231,A074610,5575,0,0,285.44,-49.79
20101231,A006110,1794,2.79,-3.43,9752.09,5398.71
20101231,A019490,1970,0,3.57,13434.45,-680.15
20101231,A030720,94665,0,3.42,11466.46,1577.9
20101231,A008500,136,7.33,-4.44,40547.9,406.3
20101231,A009470,6771,0.68,0.4,4752.26,-168.26
20101231,A009140,2596,2.58,-1.45,35513.06,2550.37
20101231,A025890,4297,0,0,7265.87,350.81
20101231,A007630,449,0,1.49,1008.64,-444.08
20101231,A015540,2132,0,2.99,717.64,-217.92
20101231,A010600,38717,0,-13.73,322.88,-107.32
20101231,A010580,8279,0,0,861.28,138.08
20101231,A001420,12260,3.23,2.3,3853.83,131.02
20101231,A027970,15546,0,5.94,1095.52,-1981.79
20101231,A011230,8140,0,2.87,2492.13,89.18
20101231,A011720,35543,0,-1.35,871.72,-110
20101231,A002870,1261,4.52,1.96,35052.55,1254.57
20101231,A002420,231,0,-1.54,77626.33,-2584.77
20101231,A010640,9927,8.62,-0.97,1676.6,186.86
20101231,A001770,11564,1.72,0.76,33662.8,2955.28
20101231,A001140,13511,1.08,0.32,34223.86,887.41
20101231,A007280,3411,0.81,1.52,116704.78,-8131.84
20110331,A005930,10854004,0.52,0.42,614989.97,78660.01
20110331,A015760,2480615,0,0.67,84135.21,-5251.46
20110331,A005380,20381714,0.82,-1.7,133956.83,29686.54
20110331,A012330,6689617,0.6,-1.56,142714.63,31054.4
20110331,A090430,755405,0.62,0.62,308543.82,47384.23
20110331,A035420,1129954,0.25,4.13,49703.38,9349.81
20110331,A028260,0,0,0,1509701.2,118398
20110331,A032830,3110807,1.94,0.49,78749.96,7849.25
20110331,A000660,19506106,0,-1.03,13299.76,-95.65
20110331,A000270,12503470,0.9,-1.36,33501.17,8555.74
20110331,A055550,9208079,1.89,-1.31,46117.23,5897.31
20110331,A017670,1117374,6.64,0.58,174279.62,19974.92
20110331,A005490,17745746,2.63,0,467361.34,41842.74
20110331,A033780,599793,3.93,-0.77,37377.51,5943.94
20110331,A051910,7688718,1.26,0.51,129485.29,28929.98
20110331,A051900,660942,0.72,-0.38,60295.45,14941.01
20110331,A034730,1165433,0.85,-1.69,49745.84,8765.01
20110331,A096770,20062174,1.97,0.52,157088.53,33815.74
20110331,A002790,131625,0.78,7.32,223178.56,18009.1
20110331,A000810,4915345,1.55,4.41,133096.19,13665.53
20110331,A105560,11881240,1.98,0.84,59318.95,6142.14
20110331,A018260,0,0,0,39384.37,4522.76
20110331,A003550,3043408,1.63,0.69,59997.78,5562.69
20110331,A010950,17497667,4.8,1.65,44828.37,10213.79
20110331,A011170,6992531,0.59,-1.47,171455.53,30701.4
20110331,A035250,559879,3.35,-1.93,11331.06,1781.69
20110331,A010130,3518983,1.64,-1.95,182490.36,37341.68
20110331,A008930,40202,0,3.78,41054.92,-1550.73
20110331,A066570,10468361,0.27,3.51,71551.07,-2809.35
20110331,A034220,9118389,0,-0.5,28270.79,-2155.36
20110331,A009540,6965771,1.56,0.45,233942.01,33671.13
20110331,A030200,2550179,5.61,-1.07,48476.72,5539.97
20110331,A021240,956229,2.87,-1.95,10961.76,2166.02
20110331,A006400,5823974,1.12,-0.88,133304.81,6785.39
20110331,A086790,7248561,1.69,1.88,58265.12,5123.16
20110331,A023530,2410095,0.44,-0.11,480875.07,32083.57
20110331,A086280,1149976,0.78,0.34,39779.65,9568.19
20110331,A000030,1829415,0,0,23654.34,2700.6
20110331,A047810,0,0.51,0,8676.25,797.02
20110331,A128940,633872,0,1.02,44859.39,171.93
20110331,A161390,0,0,0,0,0
20110331,A024110,5294347,4.64,1.63,20387.54,2453.39
20110331,A004020,10344015,0.52,-0.4,107086.75,8757.48
20110331,A001040,1707311,0.84,-0.5,103910.47,12734.61
20110331,A018880,425127,3.05,-0.5,11703.77,2090.97
20110331,A001800,558322,0.44,-1.03,149762.33,16659.9
20110331,A088350,312778,3.03,1.02,7591.55,368.19
20110331,A027410,0,0,0,68828.5,16146.53
20110331,A005830,1404760,1.8,6.76,27787.31,2186.47
20110331,A036570,3322432,0.2,3.99,44007.9,5529.04
20110331,A097950,844411,0.62,0.23,200616.26,23331.25
20110331,A139480,0,0.27,0,196899.38,10971.48
20110331,A000120,381202,0,2.95,118017.61,3702.68
20110331,A078930,11903610,2.66,-6.59,63529.23,8169.7
20110331,A032640,770617,2.03,0,7837.49,164.4
20110331,A029780,2032161,1.8,1.94,49919.93,3051.16
20110331,A009240,36873,2.95,4.92,10265,1670.43
20110331,A002380,628918,2.8,2.6,486416.87,30967
20110331,A004800,4804904,1.87,-0.47,82666.76,-1281.05
20110331,A007070,0,1.3,0,18573.73,1215.03
20110331,A012750,197619,2.16,0.54,23553.41,3323.79
20110331,A009150,4853347,0.97,0,45294.78,4503.48
20110331,A009830,5059579,1.83,-3.73,29512.62,1807.39
20110331,A000720,8100702,0.71,0.28,37711.09,5700.54
20110331,A036460,720279,1.82,2.86,105478.23,2348.26
20110331,A000100,764308,0.98,2.06,107886.82,8272.87
20110331,A012630,936662,4.17,0.29,33069.62,2941.5
20110331,A051600,391578,3.93,-0.76,10981.18,2325.86
20110331,A069960,575267,0.4,1.82,106701.94,15027.29
20110331,A007310,31148,1.61,0.78,172496.7,20342.99
20110331,A004990,356116,0.23,-1.76,1784826.7,68717.95
20110331,A001450,4715750,2.29,7.17,15995.67,2631.54
20110331,A000880,1855915,1.36,0.76,62387.52,1794.68
20110331,A138930,1623064,3.17,0,15289.08,2070
20110331,A000210,4469115,0.11,-0.42,114426.98,9473.43
20110331,A016360,6047881,1.55,1.85,42495.75,2949.95
20110331,A047050,2083309,0.69,-1.23,18485.32,2063.79
20110331,A037620,631293,1.6,0.67,46690.06,3462.51
20110331,A008770,1309575,0.78,-1.07,15141.16,1402.96
20110331,A006800,3640770,1.79,1.94,14033.7,1106.54
20110331,A005940,2362090,1.49,4.19,17890.62,1064.92
20110331,A011210,1339771,0.35,0,56421.05,9420.92
20110331,A012450,3990950,0.94,0.98,29928.65,4345.72
20110331,A071050,1030388,1.67,2.17,37776.85,3150.05
20110331,A003520,21704,0,1.44,506.02,14.53
20110331,A079160,239655,1.13,0,14832.03,896.18
20110331,A047040,1014130,0,4.05,8290.79,426.05
20110331,A004370,528146,1.72,1.5,259429.73,13938.44
20110331,A034020,8368961,1.15,1.06,47032.83,2596.29
20110331,A010140,3722468,1.79,0.12,22955.55,3685.18
20110331,A005300,219364,0.2,2.24,1576618.76,56670.38
20110331,A010060,8037496,1,3.45,139821.24,32621.08
20110331,A079550,0,0,0,14003.95,1188.75
20110331,A006280,216533,1.03,0.72,61070.69,5547.57
20110331,A000240,2751151,0.88,-0.16,21441.68,2337.33
20110331,A204320,0,0,0,0,0
20110331,A001440,539591,0,0,1860.36,-1671.71
20110331,A161890,0,0,0,0,0
20110331,A000150,3692988,2.1,0.98,114377.91,11685.04
20110331,A006360,4065122,1.09,-0.85,74845.66,8307.39
20110331,A011070,2266749,0,-0.74,65732.64,-7210.54
20110331,A004170,865627,0.31,-0.97,199903.31,182728.72
20110331,A003490,10293288,0,0.58,34426.41,-3040.38
20110331,A028670,675309,1.32,0.44,11874.39,-110.66
20110331,A028050,1783525,1.49,-1.79,40886.65,12831.58
20110331,A011780,5739335,1.19,0.44,44422.63,15097.39
20110331,A006120,1452136,0.62,0.16,56123.99,6496.59
20110331,A006260,1939740,1.64,0,69755.5,3653.26
20110331,A002550,3242940,1.87,3.36,20165.95,1550.25
20110331,A005440,1871102,0.31,0.9,13567.31,901.25
20110331,A030000,652616,0.84,1.09,6373.71,811.13
20110331,A111770,80100,0.72,-2.31,13454,2869.12
20110331,A000060,2338314,4.35,4.06,7824.45,1063.5
20110331,A002620,12718,0.69,0,15801.56,1819.18
20110331,A014820,10989,0,0.93,697.97,-220.87
20110331,A000670,25639,0.79,5.93,1050739.93,125931.3
20110331,A120110,1729238,1.9,2.5,66952.35,11968.18
20110331,A192400,0,0,0,315871.14,62793.92
20110331,A005610,15860,3.09,3.02,18443.95,718.25
20110331,A005250,229217,1.69,-0.85,11670.26,568.31
20110331,A000080,54407,4.97,-0.28,21887.71,1396.17
20110331,A003410,229238,0,-0.44,13299.94,-584.91
20110331,A214320,0,0,0,118502.18,44619.99
20110331,A114090,1003465,2.81,-0.72,3577.99,1023.41
20110331,A138040,0,0,0,10702.04,-4.35
20110331,A105630,178282,1.41,-0.45,4714.82,1241.28
20110331,A057050,622244,0.83,-0.97,72437.58,12658.84
20110331,A008560,58064,3.47,0,2040.51,26.3
20110331,A039490,97263,1.35,-0.85,31446,4284.3
20110331,A003690,260055,2.58,1.29,10768.4,1313.81
20110331,A139130,0,2.71,0,17093.3,1529.94
20110331,A226320,0,0,0,53.54,-140.84
20110331,A017800,543422,0.38,14.68,53629.18,-24893.34
20110331,A003450,952121,3.79,1.71,15987.76,1624.88
20110331,A010120,1457132,0.9,-0.11,26569.8,2345.98
20110331,A192820,0,0,0,0,0
20110331,A001740,1883067,1.49,2.3,13013.33,587.38
20110331,A064350,0,0,0,16456.6,1070.45
20110331,A010780,55759,2.17,1.41,14197.29,603.78
20110331,A001120,917732,1.06,1.58,34579.64,6392.59
20110331,A010620,3690028,1.79,1.59,163131.76,9991.93
20110331,A073240,743234,0,4.53,4219.44,-342.69
20110331,A006650,620773,1.68,-0.48,117854.71,4621.51
20110331,A002350,781763,0.32,1.57,5600.52,865.36
20110331,A042670,6127687,0,0,10946.32,1769.53
20110331,A069620,63333,2.76,5.97,36689.32,4663.43
20110331,A042660,4686008,2.06,-0.82,24095.8,3586.6
20110331,A000070,305938,2.59,2.65,169613.98,15837.78
20110331,A108670,264966,1.15,1.28,72346.4,4655.2
20110331,A003000,87499,3.88,3.09,8246.54,1023.4
20110331,A181710,0,0,0,0,0
20110331,A068870,158705,0,0.19,14732.25,338.67
20110331,A071840,0,1.09,0,60485.44,6603.68
20110331,A002270,93967,0.3,0.37,415497.67,38209.69
20110331,A170900,0,0,0,0,0
20110331,A049770,13867,3.49,-0.2,99907.13,9792.94
20110331,A082640,96552,3.49,0.87,10690.68,1373.97
20110331,A185750,0,0,0,0,0
20110331,A052690,586650,2.3,-1.09,9932.73,3037.55
20110331,A023590,230685,1.26,0.59,14547.24,1362.78
20110331,A001060,20166,1.4,2.19,16689.31,-971.74
20110331,A039130,407560,2.63,1.4,12304.06,1812.24
20110331,A081660,359571,0.32,-0.64,32608.46,236.26
20110331,A064960,186120,1.3,5.53,30383.81,2721.17
20110331,A145990,0,0,0,90423.37,-314.85
20110331,A003240,71046,0.14,1.77,2207483.52,265255.74
20110331,A011790,1452918,1.31,-1.68,31169.45,3479.58
20110331,A180640,0,0,0,0,0
20110331,A001680,201024,0.62,1.98,14513.44,1648.79
20110331,A020000,84396,1.58,3.1,26949.27,3479.92
20110331,A009420,207508,0,0.82,1387.82,-390.52
20110331,A024720,514584,1.33,0.86,4096.02,381.4
20110331,A006040,123035,1.78,0.36,140207.62,20330.69
20110331,A037560,0,0,0,10735.71,1171.3
20110331,A003620,359678,0,1.2,7429.07,-999.71
20110331,A025540,33365,1.37,3.37,34567.8,3519.75
20110331,A000640,696281,1.13,-1.2,70886.53,6214.69
20110331,A006840,48886,2.05,1.15,35427.65,6004.11
20110331,A007570,237059,0.56,1.39,9100.34,144.96
20110331,A001430,545045,2.61,1.65,35915.96,6317.49
20110331,A008000,1536961,0,0.84,671.17,17.83
20110331,A004000,1508506,1.07,1.1,42604.51,2846.1
20110331,A000990,2095498,0,1.89,9049.7,-2287.89
20110331,A014680,205949,2.67,-0.94,14534.06,1651.87
20110331,A175330,0,0,0,0,0
20110331,A020560,5257818,0,2.88,4679.58,-170.89
20110331,A069260,1090720,3.51,-2.49,10738.18,1249.92
20110331,A034310,737,1.28,-1.1,103804.79,8257.29
20110331,A033920,38564,0.45,2.86,8983.26,1579.77
20110331,A071320,30947,0.56,1.02,119077.13,270.97
20110331,A009970,9836,0.89,-0.68,35257.36,7991.66
20110331,A089590,0,0,0,1299.73,764
20110331,A103140,1197304,1.53,1.16,33579.25,1451.76
20110331,A115390,273775,0.42,-0.28,10483.63,974.87
20110331,A096760,18941,1.67,-0.38,2147.19,-675.11
20110331,A001230,1859550,3.66,0.43,45606.07,121.08
20110331,A019680,29828,4.17,-2.91,6586.06,505.95
20110331,A018670,13940,2.29,-2.08,98326.56,12464.99
20110331,A001520,5860,0,7.19,1263.87,-364.93
20110331,A003090,644,3.75,1.7,32801.16,3801.13
20110331,A000230,9688,2.39,2.31,12434.88,1089
20110331,A060980,2016230,0.61,-0.39,76907.86,12307.01
20110331,A053210,0,0,0,6037.74,578.3
20110331,A000370,299862,0,3.31,7470.42,567.14
20110331,A072710,19953,3.94,-0.34,149776.82,9051.2
20110331,A012510,527271,0,0.9,2958.84,165.84
20110331,A016450,63289,1.48,3.97,4593.26,705.02
20110331,A020150,1093293,0.29,0,8342.46,363.03
20110331,A002240,30308,0.83,0.95,88631.95,7239.56
20110331,A002020,155309,2.62,-0.3,57896.42,6589.68
20110331,A005180,84270,2.01,2.38,42285.95,4266.16
20110331,A003470,278952,1.9,0.61,10181.04,259.83
20110331,A093050,164324,0.99,0.64,28100.87,3293.37
20110331,A003300,15282,2.48,3.09,170759.3,2293.64
20110331,A101530,0,0,0,7540.98,465.13
20110331,A007340,2936,0.9,0,21523.5,2246.69
20110331,A085620,0,0,0,6172.23,234.26
20110331,A009450,18229,1.67,0.69,13161.9,739.4
20110331,A005740,11464,0.63,-0.37,110136.35,13304.4
20110331,A017810,11506,3.14,0.49,60426.76,4504.71
20110331,A044820,103732,1.27,2.07,4481.66,846.68
20110331,A210980,0,0,0,45388.95,14128.1
20110331,A031440,15706,0.96,0.94,51408.67,9128.22
20110331,A002960,22480,8.33,-1.97,59449.02,20089.24
20110331,A078520,233674,1.5,3.01,12118.83,2975.64
20110331,A093370,9370630,0,2.29,1520.85,172.61
20110331,A003850,48472,0.6,2.66,21203.28,928.9
20110331,A138250,0,0,0,45671.31,14819.93
20110331,A003060,58954,0,-0.53,1496.29,-138.7
20110331,A008490,3202,1.84,0.5,16335.72,1551
20110331,A009290,47730,1.34,2.69,5291.86,570.82
20110331,A117930,3096294,0,0.52,15906.55,-8672.81
20110331,A004490,83539,0.8,3.14,35029.94,7526.78
20110331,A029460,649573,0.57,-0.31,5901.86,473.07
20110331,A011200,1303223,0,4.05,12240.74,-3562.71
20110331,A003540,421875,5.08,-0.6,21089.14,1209.91
20110331,A005850,416109,0.8,2.4,14858.76,2798.61
20110331,A003920,38921,0.12,1.61,948112.74,54109.11
20110331,A214420,0,0,0,23286.64,22714.32
20110331,A036580,98739,0,2.75,5685.16,589.91
20110331,A034120,216504,2.01,0.71,29101.11,3235.53
20110331,A007210,40771,0,0,25616.85,2345.3
20110331,A004430,558224,0.65,1.61,11459.13,418.04
20110331,A084690,16970,3.77,0.31,10524.08,688.12
20110331,A122900,753032,1.23,0.18,7997.87,960.65
20110331,A029530,25631,5.56,0,80981.9,6579.76
20110331,A058650,11097,1.41,0.78,335714.18,32265.13
20110331,A002390,7133,3.28,10.37,23994.53,1428.78
20110331,A031430,0,0.44,0,50690.43,7542.47
20110331,A009410,36811,1.82,0,10921.61,423.33
20110331,A001720,1972,5.45,1.33,58593.8,3962.78
20110331,A021960,24381,6.72,0.37,16037.94,3047.92
20110331,A079430,2448,1.28,0.68,11116.14,419.27
20110331,A004710,809638,0,0.82,24983.12,-2298.7
20110331,A019170,45523,1.25,0.95,4631.09,602.25
20110331,A006060,28528,2.86,1.71,22916.03,1197.22
20110331,A025860,527954,0.28,1.43,7543.32,-168.3
20110331,A000050,40870,0,2.12,303210.69,-534.59
20110331,A070960,0,0,0,7060.81,2.37
20110331,A005500,11872,2.77,0,9140.95,508.09
20110331,A016380,154614,0,0.4,28305.65,-4282.45
20110331,A101060,15806,1.37,1.33,4146.98,441.4
20110331,A192530,0,0,0,0,0
20110331,A004690,158658,3.28,-1.33,288733.92,8216.06
20110331,A002630,78866,0,3.81,774.22,33.41
20110331,A014830,236449,1.47,0.36,70901.03,10287.6
20110331,A002250,3486,5.19,0,22746.87,1115.09
20110331,A017940,42866,2.82,-1.26,148269.29,10441.63
20110331,A005880,634564,0,-0.19,5833.41,-197500.19
20110331,A017390,975,2.51,-1.14,142015.94,11083.24
20110331,A005090,38510,1.1,1.57,45935.62,4565.33
20110331,A006390,26897,0,-1.85,15934.14,-13667.77
20110331,A037710,5081,0.73,0.28,193884.14,32676.24
20110331,A152330,0,0,0,9398.09,1529.71
20110331,A095720,178282,2.58,-1.8,10226.02,996.78
20110331,A097230,619859,0,1.48,38639.66,-2005.7
20110331,A900140,717415,1.04,2.18,2480.14,571.59
20110331,A005720,243240,0.46,1.94,105231.32,12918.21
20110331,A003030,41313,2.27,3.18,156600.08,16008.65
20110331,A102460,57487,2.15,0.46,8175.97,1533.28
20110331,A015860,14300,2.36,2.23,6122.79,-192.46
20110331,A005690,104075,0,10.6,2494.23,-694.71
20110331,A002320,255810,1.85,0.59,63943,-2369.23
20110331,A001630,150797,3.72,1.57,26972.69,4101.62
20110331,A032350,61095,0,0,8057.66,-957.94
20110331,A003560,21922,0,-6.25,786.79,53.12
20110331,A016800,2705,2.39,0,28524.69,2972.97
20110331,A214390,0,0,0,18774.16,3648.54
20110331,A001780,303254,0,-0.2,2418.63,-5.41
20110331,A126560,330625,0,-1.27,3801.2,385.88
20110331,A033660,4523,8.04,-1.46,11556.38,1010.18
20110331,A042700,312356,1.59,-2.28,6713.65,664.6
20110331,A000400,15880,0,3.07,4844.19,-286.62
20110331,A003220,62494,1,-0.76,8079.8,730.95
20110331,A104700,125919,3.96,-1.74,73201.09,-3638.46
