200906,A030200,5.12
200906,A042660,2.86
200906,A005830,2.32
200906,A029780,2.09
200907,A032830,
200907,A005930,1.00
200907,A005380,0.95
200907,A034730,0.74
200907,A000880,1.26
200907,A003550,1.38
200907,A088350,1.14
200907,A066570,1.44
200907,A009540,2.02
200907,A000150,2.62
200907,A034020,0.62
200907,A010140,2.07
200907,A000270,1.25
200907,A096770,1.79
200907,A011810,
200907,A000810,1.65
200907,A078930,2.96
200907,A017670,5.55
200907,A003490,
200907,A034220,1.27
200907,A023530,0.36
200907,A000660,
200907,A016360,1.64
200907,A004020,0.58
200907,A012330,0.73
200907,A005490,1.29
200907,A030200,5.12
200907,A042660,2.86
200907,A005830,2.32
200907,A029780,2.09
200908,A032830,
200908,A005930,1.00
200908,A005380,0.95
200908,A034730,0.74
200908,A000880,1.26
200908,A003550,1.38
200908,A088350,1.14
200908,A066570,1.44
200908,A009540,2.02
200908,A000150,2.62
200908,A034020,0.62
200908,A010140,2.07
200908,A000270,1.25
200908,A096770,1.79
200908,A011810,
200908,A000810,1.65
200908,A078930,2.96
200908,A017670,5.55
200908,A003490,
200908,A034220,1.27
200908,A023530,0.36
200908,A000660,
200908,A016360,1.64
200908,A004020,0.58
200908,A012330,0.73
200908,A005490,1.29
200908,A030200,5.12
200908,A042660,2.86
200908,A005830,2.32
200908,A029780,2.09
200909,A032830,
200909,A005930,1.00
200909,A005380,0.95
200909,A034730,0.74
200909,A000880,1.26
200909,A003550,1.38
200909,A088350,1.14
200909,A066570,1.44
200909,A009540,2.02
200909,A000150,2.62
200909,A034020,0.62
200909,A010140,2.07
200909,A000270,1.25
200909,A096770,1.79
200909,A011810,
200909,A000810,1.65
200909,A078930,2.96
200909,A017670,5.55
200909,A003490,
200909,A034220,1.27
200909,A023530,0.36
200909,A000660,
200909,A016360,1.64
200909,A004020,0.58
200909,A012330,0.73
200909,A005490,1.29
200909,A030200,5.12
200909,A042660,2.86
200909,A005830,2.32
200909,A029780,2.09
200910,A032830,
200910,A005930,1.00
200910,A005380,0.95
200910,A034730,0.74
200910,A000880,1.26
200910,A003550,1.38
200910,A088350,1.14
200910,A066570,1.44
200910,A009540,2.02
200910,A000150,2.62
200910,A034020,0.62
200910,A010140,2.07
200910,A000270,1.25
200910,A096770,1.79
200910,A011810,
200910,A000810,1.65
200910,A078930,2.96
200910,A017670,5.55
200910,A003490,
200910,A034220,1.27
200910,A023530,0.36
200910,A000660,
200910,A016360,1.64
200910,A004020,0.58
200910,A012330,0.73
200910,A005490,1.29
200910,A030200,5.12
200910,A042660,2.86
200910,A005830,2.32
200910,A029780,2.09
200911,A032830,
200911,A005930,1.00
200911,A005380,0.95
200911,A034730,0.74
200911,A000880,1.26
200911,A003550,1.38
200911,A088350,1.14
200911,A066570,1.44
200911,A009540,2.02
200911,A000150,2.62
200911,A034020,0.62
200911,A010140,2.07
200911,A000270,1.25
200911,A096770,1.79
200911,A011810,
200911,A000810,1.65
200911,A078930,2.96
200911,A017670,5.55
200911,A003490,
200911,A034220,1.27
200911,A023530,0.36
200911,A000660,
200911,A016360,1.64
200911,A004020,0.58
200911,A012330,0.73
200911,A005490,1.29
200911,A030200,5.12
200911,A042660,2.86
200911,A005830,2.32
200911,A029780,2.09
200912,A032830,
200912,A005930,1.00
200912,A005380,0.95
200912,A034730,0.74
200912,A000880,1.26
200912,A003550,1.38
200912,A088350,1.14
200912,A066570,1.44
200912,A009540,2.02
200912,A000150,2.62
200912,A034020,0.62
200912,A010140,2.07
200912,A000270,1.25
200912,A096770,1.79
200912,A011810,
200912,A000810,1.65
200912,A078930,2.96
200912,A017670,5.55
200912,A003490,
200912,A034220,1.27
200912,A023530,0.36
200912,A000660,
200912,A016360,1.64
200912,A004020,0.58
200912,A012330,0.73
200912,A005490,1.29
200912,A030200,5.12
200912,A042660,2.86
200912,A005830,2.32
200912,A029780,2.09
201001,A032830,
201001,A005930,1.05
201001,A005380,0.86
201001,A000880,1.28
201001,A003550,1.15
201001,A088350,1.14
201001,A066570,0.17
201001,A009540,1.58
201001,A034020,0.87
201001,A010140,1.21
201001,A000270,0.99
201001,A096770,1.08
201001,A000810,1.65
201001,A017670,5.42
201001,A003490,0.72
201001,A034220,1.26
201001,A023530,0.32
201001,A000660,0.63
201001,A016360,1.64
201001,A004020,0.40
201001,A012330,0.53
201001,A005490,2.05
201001,A030200,5.21
201001,A042660,1.38
201001,A005830,2.32
201001,A029780,2.38
201001,A004170,0.41
201001,A001040,1.01
201001,A051910,1.02
201001,A006360,0.86
201002,A032830,
201002,A005930,1.05
201002,A005380,0.86
201002,A000880,1.28
201002,A003550,1.15
201002,A088350,1.14
201002,A066570,0.17
201002,A009540,1.58
201002,A034020,0.87
201002,A010140,1.21
201002,A000270,0.99
201002,A096770,1.08
201002,A000810,1.65
201002,A017670,5.42
201002,A003490,0.72
201002,A034220,1.26
201002,A023530,0.32
201002,A000660,0.63
201002,A016360,1.64
201002,A004020,0.40
201002,A012330,0.53
201002,A005490,2.05
201002,A030200,5.21
201002,A042660,1.38
201002,A005830,2.32
201002,A029780,2.38
201002,A004170,0.41
201002,A001040,1.01
201002,A051910,1.02
201002,A006360,0.86
201003,A032830,
201003,A005930,1.05
201003,A005380,0.86
201003,A000880,1.28
201003,A003550,1.15
201003,A088350,1.14
201003,A066570,0.17
201003,A009540,1.58
201003,A034020,0.87
201003,A010140,1.21
201003,A000270,0.99
201003,A096770,1.08
201003,A000810,1.65
201003,A017670,5.42
201003,A003490,0.72
201003,A034220,1.26
201003,A023530,0.32
201003,A000660,0.63
201003,A016360,1.64
201003,A004020,0.40
201003,A012330,0.53
201003,A005490,2.05
201003,A030200,5.21
201003,A042660,1.38
201003,A005830,2.32
201003,A029780,2.38
201003,A004170,0.41
201003,A001040,1.01
201003,A051910,1.02
201003,A006360,0.86
201004,A032830,1.94
201004,A005930,1.05
201004,A005380,0.86
201004,A000880,1.28
201004,A003550,1.15
201004,A088350,3.03
201004,A066570,0.17
201004,A009540,1.58
201004,A034020,0.87
201004,A010140,1.21
201004,A000270,0.99
201004,A096770,1.08
201004,A000810,1.55
201004,A017670,5.42
201004,A003490,0.72
201004,A034220,1.26
201004,A023530,0.32
201004,A000660,0.63
201004,A016360,1.55
201004,A004020,0.40
201004,A012330,0.53
201004,A005490,2.05
201004,A030200,5.21
201004,A042660,1.38
201004,A005830,1.80
201004,A029780,2.38
201004,A004170,0.41
201004,A001040,1.01
201004,A051910,1.02
201004,A006360,0.86
201005,A032830,1.94
201005,A005930,1.05
201005,A005380,0.86
201005,A000880,1.28
201005,A003550,1.15
201005,A088350,3.03
201005,A066570,0.17
201005,A009540,1.58
201005,A034020,0.87
201005,A010140,1.21
201005,A000270,0.99
201005,A096770,1.08
201005,A000810,1.55
201005,A017670,5.42
201005,A003490,0.72
201005,A034220,1.26
201005,A023530,0.32
201005,A000660,0.63
201005,A016360,1.55
201005,A004020,0.40
201005,A012330,0.53
201005,A005490,2.05
201005,A030200,5.21
201005,A042660,1.38
201005,A005830,1.80
201005,A029780,2.38
201005,A004170,0.41
201005,A001040,1.01
201005,A051910,1.02
201005,A006360,0.86
201006,A032830,1.94
201006,A005930,1.05
201006,A005380,0.86
201006,A000880,1.28
201006,A003550,1.15
201006,A088350,3.03
201006,A066570,0.17
201006,A009540,1.58
201006,A034020,0.87
201006,A010140,1.21
201006,A000270,0.99
201006,A096770,1.08
201006,A000810,1.55
201006,A017670,5.42
201006,A003490,0.72
201006,A034220,1.26
201006,A023530,0.32
201006,A000660,0.63
201006,A016360,1.55
201006,A004020,0.40
201006,A012330,0.53
201006,A005490,2.05
201006,A030200,5.21
201006,A042660,1.38
201006,A005830,1.80
201006,A029780,2.38
201006,A004170,0.41
201006,A001040,1.01
201006,A051910,1.02
201006,A006360,0.86
201007,A032830,1.94
201007,A005930,1.05
201007,A005380,0.86
201007,A000880,1.28
201007,A003550,1.15
201007,A088350,3.03
201007,A066570,0.17
201007,A009540,1.58
201007,A034020,0.87
201007,A010140,1.21
201007,A000270,0.99
201007,A096770,1.08
201007,A000810,1.55
201007,A017670,5.42
201007,A003490,0.72
201007,A034220,1.26
201007,A023530,0.32
201007,A000660,0.63
201007,A016360,1.55
201007,A004020,0.40
201007,A012330,0.53
201007,A005490,2.05
201007,A030200,5.21
201007,A042660,1.38
201007,A005830,1.80
201007,A029780,2.38
201007,A004170,0.41
201007,A001040,1.01
201007,A051910,1.02
201007,A006360,0.86
201008,A032830,1.94
201008,A005930,1.05
201008,A005380,0.86
201008,A000880,1.28
201008,A003550,1.15
201008,A088350,3.03
201008,A066570,0.17
201008,A009540,1.58
201008,A034020,0.87
201008,A010140,1.21
201008,A000270,0.99
201008,A096770,1.08
201008,A000810,1.55
201008,A017670,5.42
201008,A003490,0.72
201008,A034220,1.26
201008,A023530,0.32
201008,A000660,0.63
201008,A016360,1.55
201008,A004020,0.40
201008,A012330,0.53
201008,A005490,2.05
201008,A030200,5.21
201008,A042660,1.38
201008,A005830,1.80
201008,A029780,2.38
201008,A004170,0.41
201008,A001040,1.01
201008,A051910,1.02
201008,A006360,0.86
201009,A032830,1.94
201009,A005930,1.05
201009,A005380,0.86
201009,A000880,1.28
201009,A003550,1.15
201009,A088350,3.03
201009,A066570,0.17
201009,A009540,1.58
201009,A034020,0.87
201009,A010140,1.21
201009,A000270,0.99
201009,A096770,1.08
201009,A000810,1.55
201009,A017670,5.42
201009,A003490,0.72
201009,A034220,1.26
201009,A023530,0.32
201009,A000660,0.63
201009,A016360,1.55
201009,A004020,0.40
201009,A012330,0.53
201009,A005490,2.05
201009,A030200,5.21
201009,A042660,1.38
201009,A005830,1.80
201009,A029780,2.38
201009,A004170,0.41
201009,A001040,1.01
201009,A051910,1.02
201009,A006360,0.86
201010,A032830,1.94
201010,A005930,1.05
201010,A005380,0.86
201010,A000880,1.28
201010,A003550,1.15
201010,A088350,3.03
201010,A066570,0.17
201010,A009540,1.58
201010,A034020,0.87
201010,A010140,1.21
201010,A000270,0.99
201010,A096770,1.08
201010,A000810,1.55
201010,A017670,5.42
201010,A003490,0.72
201010,A034220,1.26
201010,A023530,0.32
201010,A000660,0.63
201010,A016360,1.55
201010,A004020,0.40
201010,A012330,0.53
201010,A005490,2.05
201010,A030200,5.21
201010,A042660,1.38
201010,A005830,1.80
201010,A029780,2.38
201010,A004170,0.41
201010,A001040,1.01
201010,A051910,1.02
201010,A006360,0.86
201011,A032830,1.94
201011,A005930,1.05
201011,A005380,0.86
201011,A000880,1.28
201011,A003550,1.15
201011,A088350,3.03
201011,A066570,0.17
201011,A009540,1.58
201011,A034020,0.87
201011,A010140,1.21
201011,A000270,0.99
201011,A096770,1.08
201011,A000810,1.55
201011,A017670,5.42
201011,A003490,0.72
201011,A034220,1.26
201011,A023530,0.32
201011,A000660,0.63
201011,A016360,1.55
201011,A004020,0.40
201011,A012330,0.53
201011,A005490,2.05
201011,A030200,5.21
201011,A042660,1.38
201011,A005830,1.80
201011,A029780,2.38
201011,A004170,0.41
201011,A001040,1.01
201011,A051910,1.02
201011,A006360,0.86
201012,A032830,1.94
201012,A005930,1.05
201012,A005380,0.86
201012,A000880,1.28
201012,A003550,1.15
201012,A088350,3.03
201012,A066570,0.17
201012,A009540,1.58
201012,A034020,0.87
201012,A010140,1.21
201012,A000270,0.99
201012,A096770,1.08
201012,A000810,1.55
201012,A017670,5.42
201012,A003490,0.72
201012,A034220,1.26
201012,A023530,0.32
201012,A000660,0.63
201012,A016360,1.55
201012,A004020,0.40
201012,A012330,0.53
201012,A005490,2.05
201012,A030200,5.21
201012,A042660,1.38
201012,A005830,1.80
201012,A029780,2.38
201012,A004170,0.41
201012,A001040,1.01
201012,A051910,1.02
201012,A006360,0.86
201101,A032830,1.94
201101,A005930,0.52
201101,A005380,0.82
201101,A003550,1.63
201101,A088350,3.03
201101,A066570,0.27
201101,A009540,1.56
201101,A034020,1.15
201101,A010140,1.79
201101,A000270,0.90
201101,A096770,1.97
201101,A000810,1.55
201101,A017670,6.64
201101,A003490,
201101,A034220,
201101,A023530,0.44
201101,A000660,
201101,A016360,1.55
201101,A004020,0.52
201101,A012330,0.60
201101,A005490,2.63
201101,A030200,5.61
201101,A042660,2.06
201101,A005830,1.80
201101,A029780,1.80
201101,A001040,0.84
201101,A051910,1.26
201101,A000880,1.36
201101,A010950,4.80
201101,A000720,0.71
201102,A032830,1.94
201102,A005930,0.52
201102,A005380,0.82
201102,A003550,1.63
201102,A088350,3.03
201102,A066570,0.27
201102,A009540,1.56
201102,A034020,1.15
201102,A010140,1.79
201102,A000270,0.90
201102,A096770,1.97
201102,A000810,1.55
201102,A017670,6.64
201102,A003490,
201102,A034220,
201102,A023530,0.44
201102,A000660,
201102,A016360,1.55
201102,A004020,0.52
201102,A012330,0.60
201102,A005490,2.63
201102,A030200,5.61
201102,A042660,2.06
201102,A005830,1.80
201102,A029780,1.80
201102,A001040,0.84
201102,A051910,1.26
201102,A000880,1.36
201102,A010950,4.80
201102,A000720,0.71
201103,A032830,1.94
201103,A005930,0.52
201103,A005380,0.82
201103,A003550,1.63
201103,A088350,3.03
201103,A066570,0.27
201103,A009540,1.56
201103,A034020,1.15
201103,A010140,1.79
201103,A000270,0.90
201103,A096770,1.97
201103,A000810,1.55
201103,A017670,6.64
201103,A003490,
201103,A034220,
201103,A023530,0.44
201103,A000660,
201103,A016360,1.55
201103,A004020,0.52
201103,A012330,0.60
201103,A005490,2.63
201103,A030200,5.61
201103,A042660,2.06
201103,A005830,1.80
201103,A029780,1.80
201103,A001040,0.84
201103,A051910,1.26
201103,A000880,1.36
201103,A010950,4.80
201103,A000720,0.71
201104,A032830,1.94
201104,A005930,0.52
201104,A005380,0.82
201104,A003550,1.63
201104,A088350,3.03
201104,A066570,0.27
201104,A009540,1.56
201104,A034020,1.15
201104,A010140,1.79
201104,A000270,0.90
201104,A096770,1.97
201104,A000810,1.55
201104,A017670,6.64
201104,A003490,
201104,A034220,
201104,A023530,0.44
201104,A000660,
201104,A016360,1.55
201104,A004020,0.52
201104,A012330,0.60
201104,A005490,2.63
201104,A030200,5.61
201104,A042660,2.06
201104,A005830,1.80
201104,A029780,1.80
201104,A001040,0.84
201104,A051910,1.26
201104,A000880,1.36
201104,A010950,4.80
201104,A000720,0.71
201105,A032830,1.94
201105,A005930,0.52
201105,A005380,0.82
201105,A003550,1.63
201105,A088350,3.03
201105,A066570,0.27
201105,A009540,1.56
201105,A034020,1.15
201105,A010140,1.79
201105,A000270,0.90
201105,A096770,1.97
201105,A000810,1.55
201105,A017670,6.64
201105,A003490,
201105,A034220,
201105,A023530,0.44
201105,A000660,
201105,A016360,1.55
201105,A004020,0.52
201105,A012330,0.60
201105,A005490,2.63
201105,A030200,5.61
201105,A042660,2.06
201105,A005830,1.80
201105,A029780,1.80
201105,A001040,0.84
201105,A051910,1.26
201105,A000880,1.36
201105,A010950,4.80
201105,A000720,0.71
201106,A032830,1.94
201106,A005930,0.52
201106,A005380,0.82
201106,A003550,1.63
201106,A088350,3.03
201106,A066570,0.27
201106,A009540,1.56
201106,A034020,1.15
201106,A010140,1.79
201106,A000270,0.90
201106,A096770,1.97
201106,A000810,1.55
201106,A017670,6.64
201106,A003490,
201106,A034220,
201106,A023530,0.44
201106,A000660,
201106,A016360,1.55
201106,A004020,0.52
201106,A012330,0.60
201106,A005490,2.63
201106,A030200,5.61
201106,A042660,2.06
201106,A005830,1.80
201106,A029780,1.80
201106,A001040,0.84
201106,A051910,1.26
201106,A000880,1.36
201106,A010950,4.80
201106,A000720,0.71
201107,A032830,1.94
201107,A005930,0.52
201107,A005380,0.82
201107,A003550,1.63
201107,A088350,3.03
201107,A066570,0.27
201107,A009540,1.56
201107,A034020,1.15
201107,A010140,1.79
201107,A000270,0.90
201107,A096770,1.97
201107,A000810,1.55
201107,A017670,6.64
201107,A003490,
201107,A034220,
201107,A023530,0.44
201107,A000660,
201107,A016360,1.55
201107,A004020,0.52
201107,A012330,0.60
201107,A005490,2.63
201107,A030200,5.61
201107,A042660,2.06
201107,A005830,1.80
201107,A029780,1.80
201107,A001040,0.84
201107,A051910,1.26
201107,A000880,1.36
201107,A010950,4.80
201107,A000720,0.71
201108,A032830,1.94
201108,A005930,0.52
201108,A005380,0.82
201108,A003550,1.63
201108,A088350,3.03
201108,A066570,0.27
201108,A009540,1.56
201108,A034020,1.15
201108,A010140,1.79
201108,A000270,0.90
201108,A096770,1.97
201108,A000810,1.55
201108,A017670,6.64
201108,A003490,
201108,A034220,
201108,A023530,0.44
201108,A000660,
201108,A016360,1.55
201108,A004020,0.52
201108,A012330,0.60
201108,A005490,2.63
201108,A030200,5.61
201108,A042660,2.06
201108,A005830,1.80
201108,A029780,1.80
201108,A001040,0.84
201108,A051910,1.26
201108,A000880,1.36
201108,A010950,4.80
201108,A000720,0.71
201109,A032830,1.94
201109,A005930,0.52
201109,A005380,0.82
201109,A003550,1.63
201109,A088350,3.03
201109,A066570,0.27
201109,A009540,1.56
201109,A034020,1.15
201109,A010140,1.79
201109,A000270,0.90
201109,A096770,1.97
201109,A000810,1.55
201109,A017670,6.64
201109,A003490,
201109,A034220,
201109,A023530,0.44
201109,A000660,
201109,A016360,1.55
201109,A004020,0.52
201109,A012330,0.60
201109,A005490,2.63
201109,A030200,5.61
201109,A042660,2.06
201109,A005830,1.80
201109,A029780,1.80
201109,A001040,0.84
201109,A051910,1.26
201109,A000880,1.36
201109,A010950,4.80
201109,A000720,0.71
201110,A032830,1.94
201110,A005930,0.52
201110,A005380,0.82
201110,A003550,1.63
201110,A088350,3.03
201110,A066570,0.27
201110,A009540,1.56
201110,A034020,1.15
201110,A010140,1.79
201110,A000270,0.90
201110,A096770,1.97
201110,A000810,1.55
201110,A017670,6.64
201110,A003490,
201110,A034220,
201110,A023530,0.44
201110,A000660,
201110,A016360,1.55
201110,A004020,0.52
201110,A012330,0.60
201110,A005490,2.63
201110,A030200,5.61
201110,A042660,2.06
201110,A005830,1.80
201110,A029780,1.80
201110,A001040,0.84
201110,A051910,1.26
201110,A000880,1.36
201110,A010950,4.80
201110,A000720,0.71
201111,A032830,1.94
201111,A005930,0.52
201111,A005380,0.82
201111,A003550,1.63
201111,A088350,3.03
201111,A066570,0.27
201111,A009540,1.56
201111,A034020,1.15
201111,A010140,1.79
201111,A000270,0.90
201111,A096770,1.97
201111,A000810,1.55
201111,A017670,6.64
201111,A003490,
201111,A034220,
201111,A023530,0.44
201111,A000660,
201111,A016360,1.55
201111,A004020,0.52
201111,A012330,0.60
201111,A005490,2.63
201111,A030200,5.61
201111,A042660,2.06
201111,A005830,1.80
201111,A029780,1.80
201111,A001040,0.84
201111,A051910,1.26
201111,A000880,1.36
201111,A010950,4.80
201111,A000720,0.71
201112,A032830,1.94
201112,A005930,0.52
201112,A005380,0.82
201112,A003550,1.63
201112,A088350,3.03
201112,A066570,0.27
201112,A009540,1.56
201112,A034020,1.15
201112,A010140,1.79
201112,A000270,0.90
201112,A096770,1.97
201112,A000810,1.55
201112,A017670,6.64
201112,A003490,
201112,A034220,
201112,A023530,0.44
201112,A000660,
201112,A016360,1.55
201112,A004020,0.52
201112,A012330,0.60
201112,A005490,2.63
201112,A030200,5.61
201112,A042660,2.06
201112,A005830,1.80
201112,A029780,1.80
201112,A001040,0.84
201112,A051910,1.26
201112,A000880,1.36
201112,A010950,4.80
201112,A000720,0.71
201201,A032830,2.02
201201,A005930,0.53
201201,A005380,0.87
201201,A003550,1.53
201201,A088350,3.07
201201,A066570,0.27
201201,A009540,1.03
201201,A034020,1.66
201201,A010140,1.30
201201,A000270,1.15
201201,A096770,1.84
201201,A000810,1.75
201201,A017670,6.16
201201,A003490,
201201,A034220,
201201,A023530,0.40
201201,A000660,
201201,A016360,1.23
201201,A004020,0.57
201201,A012330,0.66
201201,A005490,2.29
201201,A030200,5.63
201201,A042660,0.92
201201,A005830,2.45
201201,A029780,1.92
201201,A001040,0.55
201201,A051910,1.21
201201,A000880,1.32
201201,A000150,2.71
201201,A004800,1.36
201202,A032830,2.02
201202,A005930,0.53
201202,A005380,0.87
201202,A003550,1.53
201202,A088350,3.07
201202,A066570,0.27
201202,A009540,1.03
201202,A034020,1.66
201202,A010140,1.30
201202,A000270,1.15
201202,A096770,1.84
201202,A000810,1.75
201202,A017670,6.16
201202,A003490,
201202,A034220,
201202,A023530,0.40
201202,A000660,
201202,A016360,1.23
201202,A004020,0.57
201202,A012330,0.66
201202,A005490,2.29
201202,A030200,5.63
201202,A042660,0.92
201202,A005830,2.45
201202,A029780,1.92
201202,A001040,0.55
201202,A051910,1.21
201202,A000880,1.32
201202,A000150,2.71
201202,A004800,1.36
201203,A032830,2.02
201203,A005930,0.53
201203,A005380,0.87
201203,A003550,1.53
201203,A088350,3.07
201203,A066570,0.27
201203,A009540,1.03
201203,A034020,1.66
201203,A010140,1.30
201203,A000270,1.15
201203,A096770,1.84
201203,A000810,1.75
201203,A017670,6.16
201203,A003490,
201203,A034220,
201203,A023530,0.40
201203,A000660,
201203,A016360,1.23
201203,A004020,0.57
201203,A012330,0.66
201203,A005490,2.29
201203,A030200,5.63
201203,A042660,0.92
201203,A005830,2.45
201203,A029780,1.92
201203,A001040,0.55
201203,A051910,1.21
201203,A000880,1.32
201203,A000150,2.71
201203,A004800,1.36
201204,A032830,2.02
201204,A005930,0.53
201204,A005380,0.87
201204,A003550,1.53
201204,A088350,3.07
201204,A066570,0.27
201204,A009540,1.03
201204,A034020,1.66
201204,A010140,1.30
201204,A000270,1.15
201204,A096770,1.84
201204,A000810,1.75
201204,A017670,6.16
201204,A003490,
201204,A034220,
201204,A023530,0.40
201204,A000660,
201204,A016360,1.23
201204,A004020,0.57
201204,A012330,0.66
201204,A005490,2.29
201204,A030200,5.63
201204,A042660,0.92
201204,A005830,2.45
201204,A029780,1.92
201204,A001040,0.55
201204,A051910,1.21
201204,A000880,1.32
201204,A000150,2.71
201204,A004800,1.36
201205,A032830,2.02
201205,A005930,0.53
201205,A005380,0.87
201205,A003550,1.53
201205,A088350,3.07
201205,A066570,0.27
201205,A009540,1.03
201205,A034020,1.66
201205,A010140,1.30
201205,A000270,1.15
201205,A096770,1.84
201205,A000810,1.75
201205,A017670,6.16
201205,A003490,
201205,A034220,
